          time,        P_elec,   delta_r_gen
  5.451000e+00, 120003562.354653,      0.293380
  5.452000e+00, 120003512.335827,      0.293380
  5.453000e+00, 120003462.049300,      0.293380
  5.454000e+00, 120003411.499026,      0.293379
  5.455000e+00, 120003360.688981,      0.293379
  5.456000e+00, 120003309.623162,      0.293379
  5.457000e+00, 120003258.305582,      0.293379
  5.458000e+00, 120003206.740276,      0.293379
  5.459000e+00, 120003154.931296,      0.293379
  5.460000e+00, 120003102.882715,      0.293379
  5.461000e+00, 120003050.598621,      0.293379
  5.462000e+00, 120002998.083122,      0.293378
  5.463000e+00, 120002945.340343,      0.293378
  5.464000e+00, 120002892.374426,      0.293378
  5.465000e+00, 120002839.189530,      0.293378
  5.466000e+00, 120002785.789831,      0.293378
  5.467000e+00, 120002732.179520,      0.293378
  5.468000e+00, 120002678.362805,      0.293378
  5.469000e+00, 120002624.343910,      0.293377
  5.470000e+00, 120002570.127074,      0.293377
  5.471000e+00, 120002515.716548,      0.293377
  5.472000e+00, 120002461.116603,      0.293377
  5.473000e+00, 120002406.331519,      0.293377
  5.474000e+00, 120002351.365593,      0.293377
  5.475000e+00, 120002296.223135,      0.293377
  5.476000e+00, 120002240.908468,      0.293376
  5.477000e+00, 120002185.425928,      0.293376
  5.478000e+00, 120002129.779862,      0.293376
  5.479000e+00, 120002073.974633,      0.293376
  5.480000e+00, 120002018.014611,      0.293376
  5.481000e+00, 120001961.904182,      0.293376
  5.482000e+00, 120001905.647741,      0.293376
  5.483000e+00, 120001849.249693,      0.293375
  5.484000e+00, 120001792.714455,      0.293375
  5.485000e+00, 120001736.046454,      0.293375
  5.486000e+00, 120001679.250126,      0.293375
  5.487000e+00, 120001622.329918,      0.293375
  5.488000e+00, 120001565.290284,      0.293375
  5.489000e+00, 120001508.135688,      0.293375
  5.490000e+00, 120001450.870603,      0.293374
  5.491000e+00, 120001393.499508,      0.293374
  5.492000e+00, 120001336.026893,      0.293374
  5.493000e+00, 120001278.457251,      0.293374
  5.494000e+00, 120001220.795086,      0.293374
  5.495000e+00, 120001163.044906,      0.293374
  5.496000e+00, 120001105.211227,      0.293374
  5.497000e+00, 120001047.298571,      0.293373
  5.498000e+00, 120000989.311463,      0.293373
  5.499000e+00, 120000931.254436,      0.293373
  5.500000e+00, 120000873.132028,      0.293373
  5.501000e+00, 120000814.948779,      0.293373
  5.502000e+00, 120000756.709236,      0.293373
  5.503000e+00, 120000698.417947,      0.293373
  5.504000e+00, 120000640.079466,      0.293372
  5.505000e+00, 120000581.698350,      0.293372
  5.506000e+00, 120000523.279156,      0.293372
  5.507000e+00, 120000464.826447,      0.293372
  5.508000e+00, 120000406.344785,      0.293372
  5.509000e+00, 120000347.838736,      0.293372
  5.510000e+00, 120000289.312865,      0.293372
  5.511000e+00, 120000230.771741,      0.293371
  5.512000e+00, 120000172.219931,      0.293371
  5.513000e+00, 120000113.662003,      0.293371
  5.514000e+00, 120000055.102525,      0.293371
  5.515000e+00, 119999996.546066,      0.293371
  5.516000e+00, 119999937.997192,      0.293371
  5.517000e+00, 119999879.460468,      0.293371
  5.518000e+00, 119999820.940460,      0.293370
  5.519000e+00, 119999762.441728,      0.293370
  5.520000e+00, 119999703.968834,      0.293370
  5.521000e+00, 119999645.526334,      0.293370
  5.522000e+00, 119999587.118784,      0.293370
  5.523000e+00, 119999528.750734,      0.293370
  5.524000e+00, 119999470.426732,      0.293369
  5.525000e+00, 119999412.151322,      0.293369
  5.526000e+00, 119999353.929043,      0.293369
  5.527000e+00, 119999295.764430,      0.293369
  5.528000e+00, 119999237.662012,      0.293369
  5.529000e+00, 119999179.626312,      0.293369
  5.530000e+00, 119999121.661850,      0.293369
  5.531000e+00, 119999063.773137,      0.293368
  5.532000e+00, 119999005.964680,      0.293368
  5.533000e+00, 119998948.240977,      0.293368
  5.534000e+00, 119998890.606519,      0.293368
  5.535000e+00, 119998833.065792,      0.293368
  5.536000e+00, 119998775.623271,      0.293368
  5.537000e+00, 119998718.283424,      0.293368
  5.538000e+00, 119998661.050711,      0.293367
  5.539000e+00, 119998603.929582,      0.293367
  5.540000e+00, 119998546.924480,      0.293367
  5.541000e+00, 119998490.039835,      0.293367
  5.542000e+00, 119998433.280069,      0.293367
  5.543000e+00, 119998376.649594,      0.293367
  5.544000e+00, 119998320.152811,      0.293367
  5.545000e+00, 119998263.794110,      0.293366
  5.546000e+00, 119998207.577869,      0.293366
  5.547000e+00, 119998151.508456,      0.293366
  5.548000e+00, 119998095.590224,      0.293366
  5.549000e+00, 119998039.827517,      0.293366
  5.550000e+00, 119997984.224665,      0.293366
  5.551000e+00, 119997928.785985,      0.293366
  5.552000e+00, 119997873.515779,      0.293365
  5.553000e+00, 119997818.418339,      0.293365
  5.554000e+00, 119997763.497939,      0.293365
  5.555000e+00, 119997708.758842,      0.293365
  5.556000e+00, 119997654.205294,      0.293365
  5.557000e+00, 119997599.841527,      0.293365
  5.558000e+00, 119997545.671758,      0.293365
  5.559000e+00, 119997491.700187,      0.293365
  5.560000e+00, 119997437.931000,      0.293364
  5.561000e+00, 119997384.368364,      0.293364
  5.562000e+00, 119997331.016433,      0.293364
  5.563000e+00, 119997277.879341,      0.293364
  5.564000e+00, 119997224.961205,      0.293364
  5.565000e+00, 119997172.266126,      0.293364
  5.566000e+00, 119997119.798186,      0.293364
  5.567000e+00, 119997067.561449,      0.293363
  5.568000e+00, 119997015.559961,      0.293363
  5.569000e+00, 119996963.797747,      0.293363
  5.570000e+00, 119996912.278816,      0.293363
  5.571000e+00, 119996861.007156,      0.293363
  5.572000e+00, 119996809.986734,      0.293363
  5.573000e+00, 119996759.221499,      0.293363
  5.574000e+00, 119996708.715378,      0.293363
  5.575000e+00, 119996658.472279,      0.293362
  5.576000e+00, 119996608.496087,      0.293362
  5.577000e+00, 119996558.790667,      0.293362
  5.578000e+00, 119996509.359862,      0.293362
  5.579000e+00, 119996460.207493,      0.293362
  5.580000e+00, 119996411.337360,      0.293362
  5.581000e+00, 119996362.753239,      0.293362
  5.582000e+00, 119996314.458883,      0.293362
  5.583000e+00, 119996266.458023,      0.293361
  5.584000e+00, 119996218.754366,      0.293361
  5.585000e+00, 119996171.351597,      0.293361
  5.586000e+00, 119996124.253375,      0.293361
  5.587000e+00, 119996077.463334,      0.293361
  5.588000e+00, 119996030.985087,      0.293361
  5.589000e+00, 119995984.822220,      0.293361
  5.590000e+00, 119995938.978293,      0.293361
  5.591000e+00, 119995893.456843,      0.293361
  5.592000e+00, 119995848.261380,      0.293360
  5.593000e+00, 119995803.395389,      0.293360
  5.594000e+00, 119995758.862326,      0.293360
  5.595000e+00, 119995714.665626,      0.293360
  5.596000e+00, 119995670.808692,      0.293360
  5.597000e+00, 119995627.294903,      0.293360
  5.598000e+00, 119995584.127610,      0.293360
  5.599000e+00, 119995541.310137,      0.293360
  5.600000e+00, 119995498.845780,      0.293360
  5.601000e+00, 119995456.737806,      0.293359
  5.602000e+00, 119995414.989456,      0.293359
  5.603000e+00, 119995373.603942,      0.293359
  5.604000e+00, 119995332.584444,      0.293359
  5.605000e+00, 119995291.934118,      0.293359
  5.606000e+00, 119995251.656087,      0.293359
  5.607000e+00, 119995211.753448,      0.293359
  5.608000e+00, 119995172.229264,      0.293359
  5.609000e+00, 119995133.086573,      0.293359
  5.610000e+00, 119995094.328379,      0.293359
  5.611000e+00, 119995055.957656,      0.293358
  5.612000e+00, 119995017.977351,      0.293358
  5.613000e+00, 119994980.390375,      0.293358
  5.614000e+00, 119994943.199613,      0.293358
  5.615000e+00, 119994906.407914,      0.293358
  5.616000e+00, 119994870.018100,      0.293358
  5.617000e+00, 119994834.032957,      0.293358
  5.618000e+00, 119994798.455243,      0.293358
  5.619000e+00, 119994763.287681,      0.293358
  5.620000e+00, 119994728.532963,      0.293358
  5.621000e+00, 119994694.193748,      0.293358
  5.622000e+00, 119994660.272663,      0.293357
  5.623000e+00, 119994626.772301,      0.293357
  5.624000e+00, 119994593.695223,      0.293357
  5.625000e+00, 119994561.043955,      0.293357
  5.626000e+00, 119994528.820992,      0.293357
  5.627000e+00, 119994497.028793,      0.293357
  5.628000e+00, 119994465.669783,      0.293357
  5.629000e+00, 119994434.746356,      0.293357
  5.630000e+00, 119994404.260867,      0.293357
  5.631000e+00, 119994374.215642,      0.293357
  5.632000e+00, 119994344.612967,      0.293357
  5.633000e+00, 119994315.455096,      0.293357
  5.634000e+00, 119994286.744249,      0.293357
  5.635000e+00, 119994258.482608,      0.293356
  5.636000e+00, 119994230.672322,      0.293356
  5.637000e+00, 119994203.315504,      0.293356
  5.638000e+00, 119994176.414230,      0.293356
  5.639000e+00, 119994149.970543,      0.293356
  5.640000e+00, 119994123.986447,      0.293356
  5.641000e+00, 119994098.463912,      0.293356
  5.642000e+00, 119994073.404871,      0.293356
  5.643000e+00, 119994048.811220,      0.293356
  5.644000e+00, 119994024.684820,      0.293356
  5.645000e+00, 119994001.027493,      0.293356
  5.646000e+00, 119993977.841027,      0.293356
  5.647000e+00, 119993955.127172,      0.293356
  5.648000e+00, 119993932.887639,      0.293356
  5.649000e+00, 119993911.124104,      0.293356
  5.650000e+00, 119993889.838206,      0.293356
  5.651000e+00, 119993869.031544,      0.293355
  5.652000e+00, 119993848.705682,      0.293355
  5.653000e+00, 119993828.862146,      0.293355
  5.654000e+00, 119993809.502421,      0.293355
  5.655000e+00, 119993790.627959,      0.293355
  5.656000e+00, 119993772.240171,      0.293355
  5.657000e+00, 119993754.340429,      0.293355
  5.658000e+00, 119993736.930070,      0.293355
  5.659000e+00, 119993720.010390,      0.293355
  5.660000e+00, 119993703.582647,      0.293355
  5.661000e+00, 119993687.648062,      0.293355
  5.662000e+00, 119993672.207815,      0.293355
  5.663000e+00, 119993657.263049,      0.293355
  5.664000e+00, 119993642.814868,      0.293355
  5.665000e+00, 119993628.864337,      0.293355
  5.666000e+00, 119993615.412481,      0.293355
  5.667000e+00, 119993602.460287,      0.293355
  5.668000e+00, 119993590.008704,      0.293355
  5.669000e+00, 119993578.058640,      0.293355
  5.670000e+00, 119993566.610964,      0.293355
  5.671000e+00, 119993555.666507,      0.293355
  5.672000e+00, 119993545.226059,      0.293355
  5.673000e+00, 119993535.290371,      0.293355
  5.674000e+00, 119993525.860156,      0.293355
  5.675000e+00, 119993516.936085,      0.293355
  5.676000e+00, 119993508.518793,      0.293355
  5.677000e+00, 119993500.608871,      0.293355
  5.678000e+00, 119993493.206873,      0.293355
  5.679000e+00, 119993486.313314,      0.293355
  5.680000e+00, 119993479.928667,      0.293355
  5.681000e+00, 119993474.053367,      0.293355
  5.682000e+00, 119993468.687808,      0.293355
  5.683000e+00, 119993463.832345,      0.293354
  5.684000e+00, 119993459.487294,      0.293354
  5.685000e+00, 119993455.652929,      0.293354
  5.686000e+00, 119993452.329485,      0.293354
  5.687000e+00, 119993449.517158,      0.293354
  5.688000e+00, 119993447.216104,      0.293354
  5.689000e+00, 119993445.426437,      0.293354
  5.690000e+00, 119993444.148234,      0.293354
  5.691000e+00, 119993443.381531,      0.293354
  5.692000e+00, 119993443.126322,      0.293354
  5.693000e+00, 119993443.382565,      0.293354
  5.694000e+00, 119993444.150176,      0.293354
  5.695000e+00, 119993445.429029,      0.293354
  5.696000e+00, 119993447.218963,      0.293354
  5.697000e+00, 119993449.519773,      0.293354
  5.698000e+00, 119993452.331217,      0.293354
  5.699000e+00, 119993455.653010,      0.293354
  5.700000e+00, 119993459.484830,      0.293355
  5.701000e+00, 119993463.826315,      0.293355
  5.702000e+00, 119993468.677062,      0.293355
  5.703000e+00, 119993474.036629,      0.293355
  5.704000e+00, 119993479.904535,      0.293355
  5.705000e+00, 119993486.280258,      0.293355
  5.706000e+00, 119993493.163238,      0.293355
  5.707000e+00, 119993500.552874,      0.293355
  5.708000e+00, 119993508.448526,      0.293355
  5.709000e+00, 119993516.849516,      0.293355
  5.710000e+00, 119993525.755126,      0.293355
  5.711000e+00, 119993535.164596,      0.293355
  5.712000e+00, 119993545.077131,      0.293355
  5.713000e+00, 119993555.491895,      0.293355
  5.714000e+00, 119993566.408011,      0.293355
  5.715000e+00, 119993577.824567,      0.293355
  5.716000e+00, 119993589.740610,      0.293355
  5.717000e+00, 119993602.155146,      0.293355
  5.718000e+00, 119993615.067147,      0.293355
  5.719000e+00, 119993628.475542,      0.293355
  5.720000e+00, 119993642.379223,      0.293355
  5.721000e+00, 119993656.777045,      0.293355
  5.722000e+00, 119993671.667822,      0.293355
  5.723000e+00, 119993687.050331,      0.293355
  5.724000e+00, 119993702.923312,      0.293355
  5.725000e+00, 119993719.285464,      0.293355
  5.726000e+00, 119993736.135451,      0.293355
  5.727000e+00, 119993753.471897,      0.293355
  5.728000e+00, 119993771.293389,      0.293355
  5.729000e+00, 119993789.598476,      0.293355
  5.730000e+00, 119993808.385671,      0.293355
  5.731000e+00, 119993827.653447,      0.293355
  5.732000e+00, 119993847.400242,      0.293356
  5.733000e+00, 119993867.624455,      0.293356
  5.734000e+00, 119993888.324450,      0.293356
  5.735000e+00, 119993909.498553,      0.293356
  5.736000e+00, 119993931.145052,      0.293356
  5.737000e+00, 119993953.262200,      0.293356
  5.738000e+00, 119993975.848214,      0.293356
  5.739000e+00, 119993998.901273,      0.293356
  5.740000e+00, 119994022.419520,      0.293356
  5.741000e+00, 119994046.401063,      0.293356
  5.742000e+00, 119994070.843974,      0.293356
  5.743000e+00, 119994095.746288,      0.293356
  5.744000e+00, 119994121.106006,      0.293356
  5.745000e+00, 119994146.921092,      0.293356
  5.746000e+00, 119994173.189476,      0.293356
  5.747000e+00, 119994199.909053,      0.293356
  5.748000e+00, 119994227.077682,      0.293357
  5.749000e+00, 119994254.693187,      0.293357
  5.750000e+00, 119994282.753360,      0.293357
  5.751000e+00, 119994311.255955,      0.293357
  5.752000e+00, 119994340.198695,      0.293357
  5.753000e+00, 119994369.579266,      0.293357
  5.754000e+00, 119994399.395323,      0.293357
  5.755000e+00, 119994429.644485,      0.293357
  5.756000e+00, 119994460.324339,      0.293357
  5.757000e+00, 119994491.432438,      0.293357
  5.758000e+00, 119994522.966303,      0.293357
  5.759000e+00, 119994554.923419,      0.293357
  5.760000e+00, 119994587.301243,      0.293357
  5.761000e+00, 119994620.097195,      0.293358
  5.762000e+00, 119994653.308666,      0.293358
  5.763000e+00, 119994686.933014,      0.293358
  5.764000e+00, 119994720.967563,      0.293358
  5.765000e+00, 119994755.409608,      0.293358
  5.766000e+00, 119994790.256412,      0.293358
  5.767000e+00, 119994825.505206,      0.293358
  5.768000e+00, 119994861.153191,      0.293358
  5.769000e+00, 119994897.197536,      0.293358
  5.770000e+00, 119994933.635381,      0.293358
  5.771000e+00, 119994970.463833,      0.293358
  5.772000e+00, 119995007.679972,      0.293358
  5.773000e+00, 119995045.280846,      0.293359
  5.774000e+00, 119995083.263475,      0.293359
  5.775000e+00, 119995121.624848,      0.293359
  5.776000e+00, 119995160.361926,      0.293359
  5.777000e+00, 119995199.471640,      0.293359
  5.778000e+00, 119995238.950894,      0.293359
  5.779000e+00, 119995278.796561,      0.293359
  5.780000e+00, 119995319.005488,      0.293359
  5.781000e+00, 119995359.574494,      0.293359
