time,v2_0
7.099600e+00,1948.621658
7.099650e+00,1706.189736
7.099700e+00,1463.377880
7.099750e+00,1220.240161
7.099800e+00,976.830720
7.099850e+00,733.203758
7.099900e+00,489.413527
7.099950e+00,245.514314
7.100000e+00,1.560429
7.100050e+00,-242.393805
7.100100e+00,-486.294062
7.100150e+00,-730.086033
7.100200e+00,-973.715430
7.100250e+00,-1217.128002
7.100300e+00,-1460.269545
7.100350e+00,-1703.085918
7.100400e+00,-1945.523051
7.100450e+00,-2187.526957
7.100500e+00,-2429.043748
7.100550e+00,-2670.019643
7.100600e+00,-2910.400981
7.100650e+00,-3150.134236
7.100700e+00,-3389.166023
7.100750e+00,-3627.443115
7.100800e+00,-3864.912453
7.100850e+00,-4101.521157
7.100900e+00,-4337.216540
7.100950e+00,-4571.946117
7.101000e+00,-4805.657620
7.101050e+00,-5038.299004
7.101100e+00,-5269.818467
7.101150e+00,-5500.164454
7.101200e+00,-5729.285671
7.101250e+00,-5957.131098
7.101300e+00,-6183.649998
7.101350e+00,-6408.791931
7.101400e+00,-6632.506763
7.101450e+00,-6854.744676
7.101500e+00,-7075.456184
7.101550e+00,-7294.592137
7.101600e+00,-7512.103741
7.101650e+00,-7727.942558
7.101700e+00,-7942.060527
7.101750e+00,-8154.409967
7.101800e+00,-8364.943594
7.101850e+00,-8573.614525
7.101900e+00,-8780.376295
7.101950e+00,-8985.182862
7.102000e+00,-9187.988619
7.102050e+00,-9388.748406
7.102100e+00,-9587.417518
7.102150e+00,-9783.951716
7.102200e+00,-9978.307235
7.102250e+00,-10170.440798
7.102300e+00,-10360.309619
7.102350e+00,-10547.871419
7.102400e+00,-10733.084432
7.102450e+00,-10915.907415
7.102500e+00,-11096.299657
7.102550e+00,-11274.220988
7.102600e+00,-11449.631790
7.102650e+00,-11622.493002
7.102700e+00,-11792.766131
7.102750e+00,-11960.413262
7.102800e+00,-12125.397062
7.102850e+00,-12287.680793
7.102900e+00,-12447.228319
7.102950e+00,-12604.004111
7.103000e+00,-12757.973259
7.103050e+00,-12909.101476
7.103100e+00,-13057.355111
7.103150e+00,-13202.701150
7.103200e+00,-13345.107227
7.103250e+00,-13484.541632
7.103300e+00,-13620.973315
7.103350e+00,-13754.371896
7.103400e+00,-13884.707671
7.103450e+00,-14011.951615
7.103500e+00,-14136.075395
7.103550e+00,-14257.051371
7.103600e+00,-14374.852604
7.103650e+00,-14489.452862
7.103700e+00,-14600.826626
7.103750e+00,-14708.949096
7.103800e+00,-14813.796194
7.103850e+00,-14915.344574
7.103900e+00,-15013.571623
7.103950e+00,-15108.455468
7.104000e+00,-15199.974980
7.104050e+00,-15288.109780
7.104100e+00,-15372.840242
7.104150e+00,-15454.147498
7.104200e+00,-15532.013443
7.104250e+00,-15606.420739
7.104300e+00,-15677.352814
7.104350e+00,-15744.793876
7.104400e+00,-15808.728906
7.104450e+00,-15869.143667
7.104500e+00,-15926.024706
7.104550e+00,-15979.359357
7.104600e+00,-16029.135743
7.104650e+00,-16075.342780
7.104700e+00,-16117.970179
7.104750e+00,-16157.008448
7.104800e+00,-16192.448893
7.104850e+00,-16224.283623
7.104900e+00,-16252.505549
7.104950e+00,-16277.108386
7.105000e+00,-16298.086656
7.105050e+00,-16315.435688
7.105100e+00,-16329.151618
7.105150e+00,-16339.231391
7.105200e+00,-16345.672764
7.105250e+00,-16348.474302
7.105300e+00,-16347.635380
7.105350e+00,-16343.156187
7.105400e+00,-16335.037719
7.105450e+00,-16323.281784
7.105500e+00,-16307.891001
7.105550e+00,-16288.868795
7.105600e+00,-16266.219403
7.105650e+00,-16239.947869
7.105700e+00,-16210.060042
7.105750e+00,-16176.562578
7.105800e+00,-16139.462936
7.105850e+00,-16098.769378
7.105900e+00,-16054.490965
7.105950e+00,-16006.637556
7.106000e+00,-15955.219809
7.106050e+00,-15900.249171
7.106100e+00,-15841.737885
7.106150e+00,-15779.698980
7.106200e+00,-15714.146269
7.106250e+00,-15645.094351
7.106300e+00,-15572.558602
7.106350e+00,-15496.555174
7.106400e+00,-15417.100990
7.106450e+00,-15334.213745
7.106500e+00,-15247.911895
7.106550e+00,-15158.214658
7.106600e+00,-15065.142008
7.106650e+00,-14968.714669
7.106700e+00,-14868.954114
7.106750e+00,-14765.882558
7.106800e+00,-14659.522953
7.106850e+00,-14549.898982
7.106900e+00,-14437.035056
7.106950e+00,-14320.956309
7.107000e+00,-14201.688587
7.107050e+00,-14079.258450
7.107100e+00,-13953.693160
7.107150e+00,-13825.020678
7.107200e+00,-13693.269657
7.107250e+00,-13558.469434
7.107300e+00,-13420.650026
7.107350e+00,-13279.842124
7.107400e+00,-13136.077082
7.107450e+00,-12989.386914
7.107500e+00,-12839.804284
7.107550e+00,-12687.362501
7.107600e+00,-12532.095511
7.107650e+00,-12374.037889
7.107700e+00,-12213.224830
7.107750e+00,-12049.692144
7.107800e+00,-11883.476247
7.107850e+00,-11714.614150
7.107900e+00,-11543.143457
7.107950e+00,-11369.102350
7.108000e+00,-11192.529585
7.108050e+00,-11013.464480
7.108100e+00,-10831.946909
7.108150e+00,-10648.017292
7.108200e+00,-10461.716587
7.108250e+00,-10273.086279
7.108300e+00,-10082.168372
7.108350e+00,-9889.005380
7.108400e+00,-9693.640314
7.108450e+00,-9496.116680
7.108500e+00,-9296.478462
7.108550e+00,-9094.770114
7.108600e+00,-8891.036553
7.108650e+00,-8685.323146
7.108700e+00,-8477.675701
7.108750e+00,-8268.140456
7.108800e+00,-8056.764072
7.108850e+00,-7843.593616
7.108900e+00,-7628.676558
7.108950e+00,-7412.060755
7.109000e+00,-7193.794442
7.109050e+00,-6973.926223
7.109100e+00,-6752.505057
7.109150e+00,-6529.580252
7.109200e+00,-6305.201447
7.109250e+00,-6079.418606
7.109300e+00,-5852.282007
7.109350e+00,-5623.842228
7.109400e+00,-5394.150139
7.109450e+00,-5163.256886
7.109500e+00,-4931.213884
7.109550e+00,-4698.072805
7.109600e+00,-4463.885564
7.109650e+00,-4228.704309
7.109700e+00,-3992.581412
7.109750e+00,-3755.569450
7.109800e+00,-3517.721202
7.109850e+00,-3279.089632
7.109900e+00,-3039.727877
7.109950e+00,-2799.689239
7.110000e+00,-2559.027168
7.110050e+00,-2317.795256
7.110100e+00,-2076.047220
7.110150e+00,-1833.836891
7.110200e+00,-1591.218205
7.110250e+00,-1348.245187
7.110300e+00,-1104.971944
7.110350e+00,-861.452646
7.110400e+00,-617.741520
7.110450e+00,-373.892836
7.110500e+00,-129.960893
7.110550e+00,113.999990
7.110600e+00,357.935488
7.110650e+00,601.791282
7.110700e+00,845.513071
7.110750e+00,1089.046582
7.110800e+00,1332.337586
7.110850e+00,1575.331907
7.110900e+00,1817.975436
7.110950e+00,2060.214141
7.111000e+00,2301.994080
7.111050e+00,2543.261415
7.111100e+00,2783.962420
7.111150e+00,3024.043496
7.111200e+00,3263.451182
7.111250e+00,3502.132167
7.111300e+00,3740.033302
7.111350e+00,3977.101611
7.111400e+00,4213.284305
7.111450e+00,4448.528790
7.111500e+00,4682.782682
7.111550e+00,4915.993819
7.111600e+00,5148.110268
7.111650e+00,5379.080343
7.111700e+00,5608.852611
7.111750e+00,5837.375907
7.111800e+00,6064.599344
7.111850e+00,6290.472323
7.111900e+00,6514.944548
7.111950e+00,6737.966033
7.112000e+00,6959.487116
7.112050e+00,7179.458470
7.112100e+00,7397.831111
7.112150e+00,7614.556412
7.112200e+00,7829.586113
7.112250e+00,8042.872332
7.112300e+00,8254.367574
7.112350e+00,8464.024743
7.112400e+00,8671.797154
7.112450e+00,8877.638540
7.112500e+00,9081.503065
7.112550e+00,9283.345331
7.112600e+00,9483.120394
7.112650e+00,9680.783767
7.112700e+00,9876.291435
7.112750e+00,10069.599863
7.112800e+00,10260.666004
7.112850e+00,10449.447313
7.112900e+00,10635.901752
7.112950e+00,10819.987801
7.113000e+00,11001.664469
7.113050e+00,11180.891299
7.113100e+00,11357.628383
7.113150e+00,11531.836363
7.113200e+00,11703.476448
7.113250e+00,11872.510417
7.113300e+00,12038.900630
7.113350e+00,12202.610035
7.113400e+00,12363.602178
7.113450e+00,12521.841209
7.113500e+00,12677.291892
7.113550e+00,12829.919610
7.113600e+00,12979.690378
7.113650e+00,13126.570843
7.113700e+00,13270.528300
7.113750e+00,13411.530692
7.113800e+00,13549.546620
7.113850e+00,13684.545351
7.113900e+00,13816.496825
7.113950e+00,13945.371657
7.114000e+00,14071.141151
7.114050e+00,14193.777300
7.114100e+00,14313.252796
7.114150e+00,14429.541034
7.114200e+00,14542.616119
7.114250e+00,14652.452872
7.114300e+00,14759.026834
7.114350e+00,14862.314274
7.114400e+00,14962.292192
7.114450e+00,15058.938324
7.114500e+00,15152.231150
7.114550e+00,15242.149895
7.114600e+00,15328.674536
7.114650e+00,15411.785807
7.114700e+00,15491.465199
7.114750e+00,15567.694971
7.114800e+00,15640.458146
7.114850e+00,15709.738523
7.114900e+00,15775.520675
7.114950e+00,15837.789952
7.115000e+00,15896.532489
7.115050e+00,15951.735205
7.115100e+00,16003.385808
7.115150e+00,16051.472795
7.115200e+00,16095.985460
7.115250e+00,16136.913890
7.115300e+00,16174.248971
7.115350e+00,16207.982390
7.115400e+00,16238.106634
7.115450e+00,16264.614996
7.115500e+00,16287.501573
7.115550e+00,16306.761269
7.115600e+00,16322.389794
7.115650e+00,16334.383668
7.115700e+00,16342.740221
7.115750e+00,16347.457593
7.115800e+00,16348.534732
7.115850e+00,16345.971398
7.115900e+00,16339.768163
7.115950e+00,16329.926407
7.116000e+00,16316.448323
7.116050e+00,16299.336911
7.116100e+00,16278.595983
7.116150e+00,16254.230155
7.116200e+00,16226.244855
7.116250e+00,16194.646314
7.116300e+00,16159.441568
7.116350e+00,16120.638456
7.116400e+00,16078.245620
7.116450e+00,16032.272499
7.116500e+00,15982.729330
7.116550e+00,15929.627146
7.116600e+00,15872.977771
7.116650e+00,15812.793820
7.116700e+00,15749.088695
7.116750e+00,15681.876581
7.116800e+00,15611.172446
7.116850e+00,15536.992032
7.116900e+00,15459.351860
7.116950e+00,15378.269217
7.117000e+00,15293.762159
7.117050e+00,15205.849504
7.117100e+00,15114.550828
7.117150e+00,15019.886462
7.117200e+00,14921.877485
7.117250e+00,14820.545721
7.117300e+00,14715.913736
7.117350e+00,14608.004828
7.117400e+00,14496.843027
7.117450e+00,14382.453086
7.117500e+00,14264.860476
7.117550e+00,14144.091385
7.117600e+00,14020.172703
7.117650e+00,13893.132025
7.117700e+00,13762.997641
7.117750e+00,13629.798529
7.117800e+00,13493.564349
7.117850e+00,13354.325438
7.117900e+00,13212.112800
7.117950e+00,13066.958105
7.118000e+00,12918.893675
7.118050e+00,12767.952480
7.118100e+00,12614.168133
7.118150e+00,12457.574877
7.118200e+00,12298.207583
7.118250e+00,12136.101738
7.118300e+00,11971.293439
7.118350e+00,11803.819387
7.118400e+00,11633.716874
7.118450e+00,11461.023779
7.118500e+00,11285.778555
7.118550e+00,11108.020228
7.118600e+00,10927.788379
7.118650e+00,10745.123142
7.118700e+00,10560.065194
7.118750e+00,10372.655743
7.118800e+00,10182.936520
7.118850e+00,9990.949773
7.118900e+00,9796.738253
7.118950e+00,9600.345206
7.119000e+00,9401.814365
7.119050e+00,9201.189938
7.119100e+00,8998.516601
7.119150e+00,8793.839484
7.119200e+00,8587.204166
7.119250e+00,8378.656658
7.119300e+00,8168.243400
7.119350e+00,7956.011247
7.119400e+00,7742.007459
7.119450e+00,7526.279688
7.119500e+00,7308.875975
7.119550e+00,7089.844729
7.119600e+00,6869.234724
7.119650e+00,6647.095085
7.119700e+00,6423.475279
7.119750e+00,6198.425100
7.119800e+00,5971.994663
7.119850e+00,5744.234388
7.119900e+00,5515.194994
7.119950e+00,5284.927482
7.120000e+00,5053.483128
7.120050e+00,4820.913470
7.120100e+00,4587.270296
7.120150e+00,4352.605634
7.120200e+00,4116.971738
7.120250e+00,3880.421079
7.120300e+00,3643.006332
7.120350e+00,3404.780364
7.120400e+00,3165.796222
7.120450e+00,2926.107125
7.120500e+00,2685.766445
7.120550e+00,2444.827701
7.120600e+00,2203.344545
7.120650e+00,1961.370751
7.120700e+00,1718.960200
7.120750e+00,1476.166873
7.120800e+00,1233.044833
7.120850e+00,989.648221
7.120900e+00,746.031234
7.120950e+00,502.248121
7.121000e+00,258.353168
7.121050e+00,14.400684
7.121100e+00,-229.555007
7.121150e+00,-473.459582
7.121200e+00,-717.258727
7.121250e+00,-960.898155
7.121300e+00,-1204.323612
7.121350e+00,-1447.480892
7.121400e+00,-1690.315849
7.121450e+00,-1932.774410
7.121500e+00,-2174.802583
7.121550e+00,-2416.346474
7.121600e+00,-2657.352296
7.121650e+00,-2897.766383
7.121700e+00,-3137.535200
7.121750e+00,-3376.605354
7.121800e+00,-3614.923610
7.121850e+00,-3852.436900
7.121900e+00,-4089.092334
7.121950e+00,-4324.837215
7.122000e+00,-4559.619047
7.122050e+00,-4793.385548
7.122100e+00,-5026.084665
7.122150e+00,-5257.664579
7.122200e+00,-5488.073724
7.122250e+00,-5717.260791
7.122300e+00,-5945.174746
7.122350e+00,-6171.764838
7.122400e+00,-6396.980608
7.122450e+00,-6620.771907
7.122500e+00,-6843.088900
7.122550e+00,-7063.882083
7.122600e+00,-7283.102290
7.122650e+00,-7500.700705
7.122700e+00,-7716.628873
7.122750e+00,-7930.838711
7.122800e+00,-8143.282521
7.122850e+00,-8353.912994
7.122900e+00,-8562.683228
7.122950e+00,-8769.546735
7.123000e+00,-8974.457450
7.123050e+00,-9177.369743
7.123100e+00,-9378.238431
7.123150e+00,-9577.018785
7.123200e+00,-9773.666540
7.123250e+00,-9968.137907
7.123300e+00,-10160.389581
7.123350e+00,-10350.378752
7.123400e+00,-10538.063113
7.123450e+00,-10723.400872
7.123500e+00,-10906.350756
7.123550e+00,-11086.872028
7.123600e+00,-11264.924488
7.123650e+00,-11440.468489
7.123700e+00,-11613.464940
7.123750e+00,-11783.875319
7.123800e+00,-11951.661679
7.123850e+00,-12116.786657
7.123900e+00,-12279.213484
7.123950e+00,-12438.905991
7.124000e+00,-12595.828617
7.124050e+00,-12749.946419
7.124100e+00,-12901.225079
7.124150e+00,-13049.630909
7.124200e+00,-13195.130863
7.124250e+00,-13337.692542
7.124300e+00,-13477.284199
7.124350e+00,-13613.874751
7.124400e+00,-13747.433781
7.124450e+00,-13877.931550
7.124500e+00,-14005.338997
7.124550e+00,-14129.627752
7.124600e+00,-14250.770139
7.124650e+00,-14368.739181
7.124700e+00,-14483.508610
7.124750e+00,-14595.052868
7.124800e+00,-14703.347118
7.124850e+00,-14808.367244
7.124900e+00,-14910.089860
7.124950e+00,-15008.492315
7.125000e+00,-15103.552698
7.125050e+00,-15195.249839
7.125100e+00,-15283.563320
7.125150e+00,-15368.473475
7.125200e+00,-15449.961397
7.125250e+00,-15528.008940
7.125300e+00,-15602.598725
7.125350e+00,-15673.714141
7.125400e+00,-15741.339354
7.125450e+00,-15805.459304
7.125500e+00,-15866.059713
7.125550e+00,-15923.127086
7.125600e+00,-15976.648717
7.125650e+00,-16026.612686
7.125700e+00,-16073.007869
7.125750e+00,-16115.823933
7.125800e+00,-16155.051344
7.125850e+00,-16190.681368
7.125900e+00,-16222.706070
7.125950e+00,-16251.118319
7.126000e+00,-16275.911788
7.126050e+00,-16297.080957
7.126100e+00,-16314.621110
7.126150e+00,-16328.528344
7.126200e+00,-16338.799560
7.126250e+00,-16345.432471
7.126300e+00,-16348.425601
7.126350e+00,-16347.778282
7.126400e+00,-16343.490660
7.126450e+00,-16335.563688
7.126500e+00,-16323.999133
7.126550e+00,-16308.799568
7.126600e+00,-16289.968379
7.126650e+00,-16267.509759
7.126700e+00,-16241.428710
7.126750e+00,-16211.731038
7.126800e+00,-16178.423356
7.126850e+00,-16141.513083
7.126900e+00,-16101.008436
7.126950e+00,-16056.918436
7.127000e+00,-16009.252900
7.127050e+00,-15958.022442
7.127100e+00,-15903.238471
7.127150e+00,-15844.913185
7.127200e+00,-15783.059572
7.127250e+00,-15717.691406
7.127300e+00,-15648.823243
7.127350e+00,-15576.470418
7.127400e+00,-15500.649043
7.127450e+00,-15421.376002
7.127500e+00,-15338.668947
7.127550e+00,-15252.546295
7.127600e+00,-15163.027223
7.127650e+00,-15070.131666
7.127700e+00,-14973.880310
7.127750e+00,-14874.294588
7.127800e+00,-14771.396675
7.127850e+00,-14665.209485
7.127900e+00,-14555.756663
7.127950e+00,-14443.062582
7.128000e+00,-14327.152337
7.128050e+00,-14208.051738
7.128100e+00,-14085.787306
7.128150e+00,-13960.386268
7.128200e+00,-13831.876547
7.128250e+00,-13700.286759
7.128300e+00,-13565.646208
7.128350e+00,-13427.984875
7.128400e+00,-13287.333413
7.128450e+00,-13143.723143
7.128500e+00,-12997.186044
7.128550e+00,-12847.754747
7.128600e+00,-12695.462526
7.128650e+00,-12540.343295
7.128700e+00,-12382.431594
7.128750e+00,-12221.762588
7.128800e+00,-12058.372053
7.128850e+00,-11892.296374
7.128900e+00,-11723.572533
7.128950e+00,-11552.238099
7.129000e+00,-11378.331226
7.129050e+00,-11201.890640
7.129100e+00,-11022.955629
7.129150e+00,-10841.566040
7.129200e+00,-10657.762262
7.129250e+00,-10471.585227
7.129300e+00,-10283.076390
7.129350e+00,-10092.277730
7.129400e+00,-9899.231733
7.129450e+00,-9703.981386
7.129500e+00,-9506.570168
7.129550e+00,-9307.042037
7.129600e+00,-9105.441425
7.129650e+00,-8901.813224
7.129700e+00,-8696.202776
7.129750e+00,-8488.655868
7.129800e+00,-8279.218716
7.129850e+00,-8067.937956
7.129900e+00,-7854.860637
7.129950e+00,-7640.034207
7.130000e+00,-7423.506502
7.130050e+00,-7205.325739
7.130100e+00,-6985.540502
7.130150e+00,-6764.199733
7.130200e+00,-6541.352719
7.130250e+00,-6317.049083
7.130300e+00,-6091.338775
7.130350e+00,-5864.272053
7.130400e+00,-5635.899482
7.130450e+00,-5406.271915
7.130500e+00,-5175.440485
7.130550e+00,-4943.456594
7.130600e+00,-4710.371899
7.130650e+00,-4476.238303
7.130700e+00,-4241.107944
7.130750e+00,-4005.033179
7.130800e+00,-3768.066577
7.130850e+00,-3530.260906
7.130900e+00,-3291.669121
7.130950e+00,-3052.344349
7.131000e+00,-2812.339885
7.131050e+00,-2571.709172
7.131100e+00,-2330.505793
7.131150e+00,-2088.783459
7.131200e+00,-1846.595996
7.131250e+00,-1603.997336
7.131300e+00,-1361.041498
7.131350e+00,-1117.782585
7.131400e+00,-874.274765
7.131450e+00,-630.572262
7.131500e+00,-386.729343
7.131550e+00,-142.800307
7.131600e+00,101.160528
7.131650e+00,345.098838
7.131700e+00,588.960301
7.131750e+00,832.690617
7.131800e+00,1076.235510
7.131850e+00,1319.540749
7.131900e+00,1562.552155
7.131950e+00,1805.215614
7.132000e+00,2047.477090
7.132050e+00,2289.282637
7.132100e+00,2530.578410
7.132150e+00,2771.310677
7.132200e+00,3011.425833
7.132250e+00,3250.870408
7.132300e+00,3489.591084
7.132350e+00,3727.534703
7.132400e+00,3964.648279
7.132450e+00,4200.879012
7.132500e+00,4436.174299
7.132550e+00,4670.481745
7.132600e+00,4903.749174
7.132650e+00,5135.924642
7.132700e+00,5366.956449
7.132750e+00,5596.793149
7.132800e+00,5825.383562
7.132850e+00,6052.676787
7.132900e+00,6278.622209
7.132950e+00,6503.169515
7.133000e+00,6726.268704
7.133050e+00,6947.870095
7.133100e+00,7167.924344
7.133150e+00,7386.382448
7.133200e+00,7603.195762
7.133250e+00,7818.316005
7.133300e+00,8031.695276
7.133350e+00,8243.286058
7.133400e+00,8453.041236
7.133450e+00,8660.914102
7.133500e+00,8866.858365
7.133550e+00,9070.828167
7.133600e+00,9272.778089
7.133650e+00,9472.663160
7.133700e+00,9670.438870
7.133750e+00,9866.061178
7.133800e+00,10059.486524
7.133850e+00,10250.671835
7.133900e+00,10439.574540
7.133950e+00,10626.152573
7.134000e+00,10810.364387
7.134050e+00,10992.168962
7.134100e+00,11171.525815
7.134150e+00,11348.395006
7.134200e+00,11522.737150
7.134250e+00,11694.513425
7.134300e+00,11863.685580
7.134350e+00,12030.215943
7.134400e+00,12194.067433
7.134450e+00,12355.203563
7.134500e+00,12513.588450
7.134550e+00,12669.186827
7.134600e+00,12821.964045
7.134650e+00,12971.886083
7.134700e+00,13118.919558
7.134750e+00,13263.031727
7.134800e+00,13404.190500
7.134850e+00,13542.364444
7.134900e+00,13677.522791
7.134950e+00,13809.635443
7.135000e+00,13938.672983
7.135050e+00,14064.606675
7.135100e+00,14187.408478
7.135150e+00,14307.051045
7.135200e+00,14423.507736
7.135250e+00,14536.752617
7.135300e+00,14646.760471
7.135350e+00,14753.506802
7.135400e+00,14856.967840
7.135450e+00,14957.120546
7.135500e+00,15053.942619
7.135550e+00,15147.412497
7.135600e+00,15237.509368
7.135650e+00,15324.213168
7.135700e+00,15407.504591
7.135750e+00,15487.365089
7.135800e+00,15563.776879
7.135850e+00,15636.722945
7.135900e+00,15706.187045
7.135950e+00,15772.153710
7.136000e+00,15834.608250
7.136050e+00,15893.536758
7.136100e+00,15948.926113
7.136150e+00,16000.763980
7.136200e+00,16049.038815
7.136250e+00,16093.739870
7.136300e+00,16134.857189
7.136350e+00,16172.381618
7.136400e+00,16206.304800
7.136450e+00,16236.619181
7.136500e+00,16263.318011
7.136550e+00,16286.395344
7.136600e+00,16305.846043
7.136650e+00,16321.665774
7.136700e+00,16333.851017
7.136750e+00,16342.399057
7.136800e+00,16347.307990
7.136850e+00,16348.576725
7.136900e+00,16346.204977
7.136950e+00,16340.193276
7.137000e+00,16330.542960
7.137050e+00,16317.256178
7.137100e+00,16300.335888
7.137150e+00,16279.785859
7.137200e+00,16255.610666
7.137250e+00,16227.815693
7.137300e+00,16196.407129
7.137350e+00,16161.391968
7.137400e+00,16122.778007
7.137450e+00,16080.573845
7.137500e+00,16034.788879
7.137550e+00,15985.433306
7.137600e+00,15932.518115
7.137650e+00,15876.055089
7.137700e+00,15816.056803
7.137750e+00,15752.536615
7.137800e+00,15685.508670
7.137850e+00,15614.987895
7.137900e+00,15540.989993
7.137950e+00,15463.531441
7.138000e+00,15382.629488
7.138050e+00,15298.302149
7.138100e+00,15210.568202
7.138150e+00,15119.447183
7.138200e+00,15024.959383
7.138250e+00,14927.125843
7.138300e+00,14825.968348
7.138350e+00,14721.509424
7.138400e+00,14613.772330
7.138450e+00,14502.781059
7.138500e+00,14388.560326
7.138550e+00,14271.135565
7.138600e+00,14150.532923
7.138650e+00,14026.779258
7.138700e+00,13899.902125
7.138750e+00,13769.929778
7.138800e+00,13636.891160
7.138850e+00,13500.815894
7.138900e+00,13361.734282
7.138950e+00,13219.677294
7.139000e+00,13074.676564
7.139050e+00,12926.764380
7.139100e+00,12775.973679
7.139150e+00,12622.338039
7.139200e+00,12465.891671
7.139250e+00,12306.669413
7.139300e+00,12144.706720
7.139350e+00,11980.039657
7.139400e+00,11812.704893
7.139450e+00,11642.739689
7.139500e+00,11470.181894
7.139550e+00,11295.069931
7.139600e+00,11117.442795
7.139650e+00,10937.340040
7.139700e+00,10754.801770
7.139750e+00,10569.868633
7.139800e+00,10382.581810
7.139850e+00,10192.983005
7.139900e+00,10001.114439
7.139950e+00,9807.018835
7.140000e+00,9610.739416
7.140050e+00,9412.319888
7.140100e+00,9211.804436
7.140150e+00,9009.237709
7.140200e+00,8804.664815
7.140250e+00,8598.131309
7.140300e+00,8389.683180
7.140350e+00,8179.366846
7.140400e+00,7967.229139
7.140450e+00,7753.317299
7.140500e+00,7537.678959
7.140550e+00,7320.362137
7.140600e+00,7101.415225
7.140650e+00,6880.886978
7.140700e+00,6658.826502
7.140750e+00,6435.283246
7.140800e+00,6210.306989
7.140850e+00,5983.947826
7.140900e+00,5756.256165
7.140950e+00,5527.282708
7.141000e+00,5297.078440
7.141050e+00,5065.694625
7.141100e+00,4833.182787
7.141150e+00,4599.594701
7.141200e+00,4364.982381
7.141250e+00,4129.398072
7.141300e+00,3892.894234
7.141350e+00,3655.523529
7.141400e+00,3417.338816
7.141450e+00,3178.393134
7.141500e+00,2938.739690
7.141550e+00,2698.431851
7.141600e+00,2457.523127
7.141650e+00,2216.067165
7.141700e+00,1974.117730
7.141750e+00,1731.728701
7.141800e+00,1488.954053
7.141850e+00,1245.847845
7.141900e+00,1002.464212
7.141950e+00,758.857352
7.142000e+00,515.081509
7.142050e+00,271.190968
7.142100e+00,27.240038
7.142150e+00,-216.716958
7.142200e+00,-460.625696
7.142250e+00,-704.431864
7.142300e+00,-948.081170
7.142350e+00,-1191.519359
7.142400e+00,-1434.692222
7.142450e+00,-1677.545611
7.142500e+00,-1920.025446
7.142550e+00,-2162.077732
7.142600e+00,-2403.648570
7.142650e+00,-2644.684167
7.142700e+00,-2885.130850
7.142750e+00,-3124.935076
7.142800e+00,-3364.043445
7.142850e+00,-3602.402713
7.142900e+00,-3839.959803
7.142950e+00,-4076.661817
7.143000e+00,-4312.456044
7.143050e+00,-4547.289979
7.143100e+00,-4781.111330
7.143150e+00,-5013.868029
7.143200e+00,-5245.508246
7.143250e+00,-5475.980400
7.143300e+00,-5705.233170
7.143350e+00,-5933.215506
7.143400e+00,-6159.876640
7.143450e+00,-6385.166102
7.143500e+00,-6609.033722
7.143550e+00,-6831.429651
7.143600e+00,-7052.304366
7.143650e+00,-7271.608683
7.143700e+00,-7489.293766
7.143750e+00,-7705.311144
7.143800e+00,-7919.612712
7.143850e+00,-8132.150750
7.143900e+00,-8342.877932
7.143950e+00,-8551.747331
7.144000e+00,-8758.712438
7.144050e+00,-8963.727166
7.144100e+00,-9166.745861
7.144150e+00,-9367.723318
7.144200e+00,-9566.614781
7.144250e+00,-9763.375962
7.144300e+00,-9957.963046
7.144350e+00,-10150.332703
7.144400e+00,-10340.442097
7.144450e+00,-10528.248893
7.144500e+00,-10713.711272
7.144550e+00,-10896.787935
7.144600e+00,-11077.438114
7.144650e+00,-11255.621583
7.144700e+00,-11431.298663
7.144750e+00,-11604.430236
7.144800e+00,-11774.977749
7.144850e+00,-11942.903223
7.144900e+00,-12108.169266
7.144950e+00,-12270.739077
7.145000e+00,-12430.576455
7.145050e+00,-12587.645806
7.145100e+00,-12741.912156
7.145150e+00,-12893.341152
7.145200e+00,-13041.899075
7.145250e+00,-13187.552843
7.145300e+00,-13330.270023
7.145350e+00,-13470.018834
7.145400e+00,-13606.768157
7.145450e+00,-13740.487542
7.145500e+00,-13871.147212
7.145550e+00,-13998.718071
7.145600e+00,-14123.171712
7.145650e+00,-14244.480422
7.145700e+00,-14362.617189
7.145750e+00,-14477.555704
7.145800e+00,-14589.270376
7.145850e+00,-14697.736325
7.145900e+00,-14802.929401
7.145950e+00,-14904.826178
7.146000e+00,-15003.403966
7.146050e+00,-15098.640813
7.146100e+00,-15190.515514
7.146150e+00,-15279.007608
7.146200e+00,-15364.097392
7.146250e+00,-15445.765916
7.146300e+00,-15523.994995
7.146350e+00,-15598.767210
7.146400e+00,-15670.065910
7.146450e+00,-15737.875218
7.146500e+00,-15802.180035
7.146550e+00,-15862.966041
7.146600e+00,-15920.219700
7.146650e+00,-15973.928264
7.146700e+00,-16024.079773
7.146750e+00,-16070.663058
7.146800e+00,-16113.667747
7.146850e+00,-16153.084264
7.146900e+00,-16188.903831
7.146950e+00,-16221.118472
7.147000e+00,-16249.721013
7.147050e+00,-16274.705086
7.147100e+00,-16296.065126
7.147150e+00,-16313.796378
7.147200e+00,-16327.894894
7.147250e+00,-16338.357532
7.147300e+00,-16345.181965
7.147350e+00,-16348.366671
7.147400e+00,-16347.910943
7.147450e+00,-16343.814881
7.147500e+00,-16336.079397
7.147550e+00,-16324.706215
7.147600e+00,-16309.697866
7.147650e+00,-16291.057693
7.147700e+00,-16268.789846
7.147750e+00,-16242.899284
