          time,         v2.im,         v2.re
  4.030400e+00,     -0.049162,  20024.969976
  4.030450e+00,     -0.049160,  20024.969970
  4.030500e+00,     -0.049157,  20024.969965
  4.030550e+00,     -0.049155,  20024.969959
  4.030600e+00,     -0.049153,  20024.969953
  4.030650e+00,     -0.049150,  20024.969947
  4.030700e+00,     -0.049148,  20024.969941
  4.030750e+00,     -0.049145,  20024.969936
  4.030800e+00,     -0.049143,  20024.969930
  4.030850e+00,     -0.049141,  20024.969924
  4.030900e+00,     -0.049138,  20024.969918
  4.030950e+00,     -0.049136,  20024.969913
  4.031000e+00,     -0.049133,  20024.969907
  4.031050e+00,     -0.049131,  20024.969901
  4.031100e+00,     -0.049129,  20024.969895
  4.031150e+00,     -0.049126,  20024.969890
  4.031200e+00,     -0.049124,  20024.969884
  4.031250e+00,     -0.049122,  20024.969878
  4.031300e+00,     -0.049119,  20024.969872
  4.031350e+00,     -0.049117,  20024.969866
  4.031400e+00,     -0.049114,  20024.969861
  4.031450e+00,     -0.049112,  20024.969855
  4.031500e+00,     -0.049110,  20024.969849
  4.031550e+00,     -0.049107,  20024.969843
  4.031600e+00,     -0.049105,  20024.969838
  4.031650e+00,     -0.049103,  20024.969832
  4.031700e+00,     -0.049100,  20024.969826
  4.031750e+00,     -0.049098,  20024.969820
  4.031800e+00,     -0.049095,  20024.969815
  4.031850e+00,     -0.049093,  20024.969809
  4.031900e+00,     -0.049091,  20024.969803
  4.031950e+00,     -0.049088,  20024.969797
  4.032000e+00,     -0.049086,  20024.969792
  4.032050e+00,     -0.049084,  20024.969786
  4.032100e+00,     -0.049081,  20024.969780
  4.032150e+00,     -0.049079,  20024.969774
  4.032200e+00,     -0.049077,  20024.969769
  4.032250e+00,     -0.049074,  20024.969763
  4.032300e+00,     -0.049072,  20024.969757
  4.032350e+00,     -0.049069,  20024.969751
  4.032400e+00,     -0.049067,  20024.969746
  4.032450e+00,     -0.049065,  20024.969740
  4.032500e+00,     -0.049062,  20024.969734
  4.032550e+00,     -0.049060,  20024.969728
  4.032600e+00,     -0.049058,  20024.969723
  4.032650e+00,     -0.049055,  20024.969717
  4.032700e+00,     -0.049053,  20024.969711
  4.032750e+00,     -0.049051,  20024.969706
  4.032800e+00,     -0.049048,  20024.969700
  4.032850e+00,     -0.049046,  20024.969694
  4.032900e+00,     -0.049044,  20024.969688
  4.032950e+00,     -0.049041,  20024.969683
  4.033000e+00,     -0.049039,  20024.969677
  4.033050e+00,     -0.049037,  20024.969671
  4.033100e+00,     -0.049034,  20024.969665
  4.033150e+00,     -0.049032,  20024.969660
  4.033200e+00,     -0.049030,  20024.969654
  4.033250e+00,     -0.049027,  20024.969648
  4.033300e+00,     -0.049025,  20024.969643
  4.033350e+00,     -0.049023,  20024.969637
  4.033400e+00,     -0.049020,  20024.969631
  4.033450e+00,     -0.049018,  20024.969625
  4.033500e+00,     -0.049016,  20024.969620
  4.033550e+00,     -0.049013,  20024.969614
  4.033600e+00,     -0.049011,  20024.969608
  4.033650e+00,     -0.049009,  20024.969603
  4.033700e+00,     -0.049006,  20024.969597
  4.033750e+00,     -0.049004,  20024.969591
  4.033800e+00,     -0.049002,  20024.969585
  4.033850e+00,     -0.048999,  20024.969580
  4.033900e+00,     -0.048997,  20024.969574
  4.033950e+00,     -0.048995,  20024.969568
  4.034000e+00,     -0.048992,  20024.969563
  4.034050e+00,     -0.048990,  20024.969557
  4.034100e+00,     -0.048988,  20024.969551
  4.034150e+00,     -0.048985,  20024.969545
  4.034200e+00,     -0.048983,  20024.969540
  4.034250e+00,     -0.048981,  20024.969534
  4.034300e+00,     -0.048978,  20024.969528
  4.034350e+00,     -0.048976,  20024.969523
  4.034400e+00,     -0.048974,  20024.969517
  4.034450e+00,     -0.048972,  20024.969511
  4.034500e+00,     -0.048969,  20024.969506
  4.034550e+00,     -0.048967,  20024.969500
  4.034600e+00,     -0.048965,  20024.969494
  4.034650e+00,     -0.048962,  20024.969488
  4.034700e+00,     -0.048960,  20024.969483
  4.034750e+00,     -0.048958,  20024.969477
  4.034800e+00,     -0.048955,  20024.969471
  4.034850e+00,     -0.048953,  20024.969466
  4.034900e+00,     -0.048951,  20024.969460
  4.034950e+00,     -0.048948,  20024.969454
  4.035000e+00,     -0.048946,  20024.969449
  4.035050e+00,     -0.048944,  20024.969443
  4.035100e+00,     -0.048942,  20024.969437
  4.035150e+00,     -0.048939,  20024.969432
  4.035200e+00,     -0.048937,  20024.969426
  4.035250e+00,     -0.048935,  20024.969420
  4.035300e+00,     -0.048932,  20024.969415
  4.035350e+00,     -0.048930,  20024.969409
  4.035400e+00,     -0.048928,  20024.969403
  4.035450e+00,     -0.048926,  20024.969398
  4.035500e+00,     -0.048923,  20024.969392
  4.035550e+00,     -0.048921,  20024.969386
  4.035600e+00,     -0.048919,  20024.969381
  4.035650e+00,     -0.048916,  20024.969375
  4.035700e+00,     -0.048914,  20024.969369
  4.035750e+00,     -0.048912,  20024.969363
  4.035800e+00,     -0.048910,  20024.969358
  4.035850e+00,     -0.048907,  20024.969352
  4.035900e+00,     -0.048905,  20024.969346
  4.035950e+00,     -0.048903,  20024.969341
  4.036000e+00,     -0.048900,  20024.969335
  4.036050e+00,     -0.048898,  20024.969329
  4.036100e+00,     -0.048896,  20024.969324
  4.036150e+00,     -0.048894,  20024.969318
  4.036200e+00,     -0.048891,  20024.969313
  4.036250e+00,     -0.048889,  20024.969307
  4.036300e+00,     -0.048887,  20024.969301
  4.036350e+00,     -0.048885,  20024.969296
  4.036400e+00,     -0.048882,  20024.969290
  4.036450e+00,     -0.048880,  20024.969284
  4.036500e+00,     -0.048878,  20024.969279
  4.036550e+00,     -0.048876,  20024.969273
  4.036600e+00,     -0.048873,  20024.969267
  4.036650e+00,     -0.048871,  20024.969262
  4.036700e+00,     -0.048869,  20024.969256
  4.036750e+00,     -0.048866,  20024.969250
  4.036800e+00,     -0.048864,  20024.969245
  4.036850e+00,     -0.048862,  20024.969239
  4.036900e+00,     -0.048860,  20024.969233
  4.036950e+00,     -0.048857,  20024.969228
  4.037000e+00,     -0.048855,  20024.969222
  4.037050e+00,     -0.048853,  20024.969216
  4.037100e+00,     -0.048851,  20024.969211
  4.037150e+00,     -0.048848,  20024.969205
  4.037200e+00,     -0.048846,  20024.969200
  4.037250e+00,     -0.048844,  20024.969194
  4.037300e+00,     -0.048842,  20024.969188
  4.037350e+00,     -0.048839,  20024.969183
  4.037400e+00,     -0.048837,  20024.969177
  4.037450e+00,     -0.048835,  20024.969171
  4.037500e+00,     -0.048833,  20024.969166
  4.037550e+00,     -0.048831,  20024.969160
  4.037600e+00,     -0.048828,  20024.969154
  4.037650e+00,     -0.048826,  20024.969149
  4.037700e+00,     -0.048824,  20024.969143
  4.037750e+00,     -0.048822,  20024.969138
  4.037800e+00,     -0.048819,  20024.969132
  4.037850e+00,     -0.048817,  20024.969126
  4.037900e+00,     -0.048815,  20024.969121
  4.037950e+00,     -0.048813,  20024.969115
  4.038000e+00,     -0.048810,  20024.969109
  4.038050e+00,     -0.048808,  20024.969104
  4.038100e+00,     -0.048806,  20024.969098
  4.038150e+00,     -0.048804,  20024.969093
  4.038200e+00,     -0.048801,  20024.969087
  4.038250e+00,     -0.048799,  20024.969081
  4.038300e+00,     -0.048797,  20024.969076
  4.038350e+00,     -0.048795,  20024.969070
  4.038400e+00,     -0.048793,  20024.969065
  4.038450e+00,     -0.048790,  20024.969059
  4.038500e+00,     -0.048788,  20024.969053
  4.038550e+00,     -0.048786,  20024.969048
  4.038600e+00,     -0.048784,  20024.969042
  4.038650e+00,     -0.048781,  20024.969036
  4.038700e+00,     -0.048779,  20024.969031
  4.038750e+00,     -0.048777,  20024.969025
  4.038800e+00,     -0.048775,  20024.969020
  4.038850e+00,     -0.048773,  20024.969014
  4.038900e+00,     -0.048770,  20024.969008
  4.038950e+00,     -0.048768,  20024.969003
  4.039000e+00,     -0.048766,  20024.968997
  4.039050e+00,     -0.048764,  20024.968992
  4.039100e+00,     -0.048762,  20024.968986
  4.039150e+00,     -0.048759,  20024.968980
  4.039200e+00,     -0.048757,  20024.968975
  4.039250e+00,     -0.048755,  20024.968969
  4.039300e+00,     -0.048753,  20024.968964
  4.039350e+00,     -0.048751,  20024.968958
  4.039400e+00,     -0.048748,  20024.968952
  4.039450e+00,     -0.048746,  20024.968947
  4.039500e+00,     -0.048744,  20024.968941
  4.039550e+00,     -0.048742,  20024.968936
  4.039600e+00,     -0.048740,  20024.968930
  4.039650e+00,     -0.048737,  20024.968925
  4.039700e+00,     -0.048735,  20024.968919
  4.039750e+00,     -0.048733,  20024.968913
  4.039800e+00,     -0.048731,  20024.968908
  4.039850e+00,     -0.048729,  20024.968902
  4.039900e+00,     -0.048726,  20024.968897
  4.039950e+00,     -0.048724,  20024.968891
  4.040000e+00,     -0.048722,  20024.968885
  4.040050e+00,     -0.048720,  20024.968880
  4.040100e+00,     -0.048718,  20024.968874
  4.040150e+00,     -0.048715,  20024.968869
  4.040200e+00,     -0.048713,  20024.968863
  4.040250e+00,     -0.048711,  20024.968858
  4.040300e+00,     -0.048709,  20024.968852
  4.040350e+00,     -0.048707,  20024.968846
  4.040400e+00,     -0.048705,  20024.968841
  4.040450e+00,     -0.048702,  20024.968835
  4.040500e+00,     -0.048700,  20024.968830
  4.040550e+00,     -0.048698,  20024.968824
  4.040600e+00,     -0.048696,  20024.968819
  4.040650e+00,     -0.048694,  20024.968813
  4.040700e+00,     -0.048691,  20024.968807
  4.040750e+00,     -0.048689,  20024.968802
  4.040800e+00,     -0.048687,  20024.968796
  4.040850e+00,     -0.048685,  20024.968791
  4.040900e+00,     -0.048683,  20024.968785
  4.040950e+00,     -0.048681,  20024.968780
  4.041000e+00,     -0.048678,  20024.968774
  4.041050e+00,     -0.048676,  20024.968769
  4.041100e+00,     -0.048674,  20024.968763
  4.041150e+00,     -0.048672,  20024.968757
  4.041200e+00,     -0.048670,  20024.968752
  4.041250e+00,     -0.048668,  20024.968746
  4.041300e+00,     -0.048665,  20024.968741
  4.041350e+00,     -0.048663,  20024.968735
  4.041400e+00,     -0.048661,  20024.968730
  4.041450e+00,     -0.048659,  20024.968724
  4.041500e+00,     -0.048657,  20024.968719
  4.041550e+00,     -0.048655,  20024.968713
  4.041600e+00,     -0.048653,  20024.968707
  4.041650e+00,     -0.048650,  20024.968702
  4.041700e+00,     -0.048648,  20024.968696
  4.041750e+00,     -0.048646,  20024.968691
  4.041800e+00,     -0.048644,  20024.968685
  4.041850e+00,     -0.048642,  20024.968680
  4.041900e+00,     -0.048640,  20024.968674
  4.041950e+00,     -0.048637,  20024.968669
  4.042000e+00,     -0.048635,  20024.968663
  4.042050e+00,     -0.048633,  20024.968658
  4.042100e+00,     -0.048631,  20024.968652
  4.042150e+00,     -0.048629,  20024.968647
  4.042200e+00,     -0.048627,  20024.968641
  4.042250e+00,     -0.048625,  20024.968635
  4.042300e+00,     -0.048622,  20024.968630
  4.042350e+00,     -0.048620,  20024.968624
  4.042400e+00,     -0.048618,  20024.968619
  4.042450e+00,     -0.048616,  20024.968613
  4.042500e+00,     -0.048614,  20024.968608
  4.042550e+00,     -0.048612,  20024.968602
  4.042600e+00,     -0.048610,  20024.968597
  4.042650e+00,     -0.048608,  20024.968591
  4.042700e+00,     -0.048605,  20024.968586
  4.042750e+00,     -0.048603,  20024.968580
  4.042800e+00,     -0.048601,  20024.968575
  4.042850e+00,     -0.048599,  20024.968569
  4.042900e+00,     -0.048597,  20024.968564
  4.042950e+00,     -0.048595,  20024.968558
  4.043000e+00,     -0.048593,  20024.968553
  4.043050e+00,     -0.048590,  20024.968547
  4.043100e+00,     -0.048588,  20024.968542
  4.043150e+00,     -0.048586,  20024.968536
  4.043200e+00,     -0.048584,  20024.968531
  4.043250e+00,     -0.048582,  20024.968525
  4.043300e+00,     -0.048580,  20024.968520
  4.043350e+00,     -0.048578,  20024.968514
  4.043400e+00,     -0.048576,  20024.968509
  4.043450e+00,     -0.048574,  20024.968503
  4.043500e+00,     -0.048571,  20024.968498
  4.043550e+00,     -0.048569,  20024.968492
  4.043600e+00,     -0.048567,  20024.968487
  4.043650e+00,     -0.048565,  20024.968481
  4.043700e+00,     -0.048563,  20024.968476
  4.043750e+00,     -0.048561,  20024.968470
  4.043800e+00,     -0.048559,  20024.968465
  4.043850e+00,     -0.048557,  20024.968459
  4.043900e+00,     -0.048555,  20024.968454
  4.043950e+00,     -0.048552,  20024.968448
  4.044000e+00,     -0.048550,  20024.968443
  4.044050e+00,     -0.048548,  20024.968437
  4.044100e+00,     -0.048546,  20024.968432
  4.044150e+00,     -0.048544,  20024.968426
  4.044200e+00,     -0.048542,  20024.968421
  4.044250e+00,     -0.048540,  20024.968415
  4.044300e+00,     -0.048538,  20024.968410
  4.044350e+00,     -0.048536,  20024.968404
  4.044400e+00,     -0.048534,  20024.968399
  4.044450e+00,     -0.048531,  20024.968393
  4.044500e+00,     -0.048529,  20024.968388
  4.044550e+00,     -0.048527,  20024.968382
  4.044600e+00,     -0.048525,  20024.968377
  4.044650e+00,     -0.048523,  20024.968371
  4.044700e+00,     -0.048521,  20024.968366
  4.044750e+00,     -0.048519,  20024.968360
  4.044800e+00,     -0.048517,  20024.968355
  4.044850e+00,     -0.048515,  20024.968349
  4.044900e+00,     -0.048513,  20024.968344
  4.044950e+00,     -0.048511,  20024.968338
  4.045000e+00,     -0.048508,  20024.968333
  4.045050e+00,     -0.048506,  20024.968327
  4.045100e+00,     -0.048504,  20024.968322
  4.045150e+00,     -0.048502,  20024.968316
  4.045200e+00,     -0.048500,  20024.968311
  4.045250e+00,     -0.048498,  20024.968306
  4.045300e+00,     -0.048496,  20024.968300
  4.045350e+00,     -0.048494,  20024.968295
  4.045400e+00,     -0.048492,  20024.968289
  4.045450e+00,     -0.048490,  20024.968284
  4.045500e+00,     -0.048488,  20024.968278
  4.045550e+00,     -0.048486,  20024.968273
  4.045600e+00,     -0.048484,  20024.968267
  4.045650e+00,     -0.048481,  20024.968262
  4.045700e+00,     -0.048479,  20024.968256
  4.045750e+00,     -0.048477,  20024.968251
  4.045800e+00,     -0.048475,  20024.968245
  4.045850e+00,     -0.048473,  20024.968240
  4.045900e+00,     -0.048471,  20024.968235
  4.045950e+00,     -0.048469,  20024.968229
  4.046000e+00,     -0.048467,  20024.968224
  4.046050e+00,     -0.048465,  20024.968218
  4.046100e+00,     -0.048463,  20024.968213
  4.046150e+00,     -0.048461,  20024.968207
  4.046200e+00,     -0.048459,  20024.968202
  4.046250e+00,     -0.048457,  20024.968196
  4.046300e+00,     -0.048455,  20024.968191
  4.046350e+00,     -0.048453,  20024.968185
  4.046400e+00,     -0.048451,  20024.968180
  4.046450e+00,     -0.048449,  20024.968175
  4.046500e+00,     -0.048446,  20024.968169
  4.046550e+00,     -0.048444,  20024.968164
  4.046600e+00,     -0.048442,  20024.968158
  4.046650e+00,     -0.048440,  20024.968153
  4.046700e+00,     -0.048438,  20024.968147
  4.046750e+00,     -0.048436,  20024.968142
  4.046800e+00,     -0.048434,  20024.968137
  4.046850e+00,     -0.048432,  20024.968131
  4.046900e+00,     -0.048430,  20024.968126
  4.046950e+00,     -0.048428,  20024.968120
  4.047000e+00,     -0.048426,  20024.968115
  4.047050e+00,     -0.048424,  20024.968109
  4.047100e+00,     -0.048422,  20024.968104
  4.047150e+00,     -0.048420,  20024.968099
  4.047200e+00,     -0.048418,  20024.968093
  4.047250e+00,     -0.048416,  20024.968088
  4.047300e+00,     -0.048414,  20024.968082
  4.047350e+00,     -0.048412,  20024.968077
  4.047400e+00,     -0.048410,  20024.968071
  4.047450e+00,     -0.048408,  20024.968066
  4.047500e+00,     -0.048406,  20024.968061
  4.047550e+00,     -0.048404,  20024.968055
  4.047600e+00,     -0.048402,  20024.968050
  4.047650e+00,     -0.048400,  20024.968044
  4.047700e+00,     -0.048398,  20024.968039
  4.047750e+00,     -0.048395,  20024.968033
  4.047800e+00,     -0.048393,  20024.968028
  4.047850e+00,     -0.048391,  20024.968023
  4.047900e+00,     -0.048389,  20024.968017
  4.047950e+00,     -0.048387,  20024.968012
  4.048000e+00,     -0.048385,  20024.968006
  4.048050e+00,     -0.048383,  20024.968001
  4.048100e+00,     -0.048381,  20024.967996
  4.048150e+00,     -0.048379,  20024.967990
  4.048200e+00,     -0.048377,  20024.967985
  4.048250e+00,     -0.048375,  20024.967979
  4.048300e+00,     -0.048373,  20024.967974
  4.048350e+00,     -0.048371,  20024.967969
  4.048400e+00,     -0.048369,  20024.967963
  4.048450e+00,     -0.048367,  20024.967958
  4.048500e+00,     -0.048365,  20024.967952
  4.048550e+00,     -0.048363,  20024.967947
  4.048600e+00,     -0.048361,  20024.967942
  4.048650e+00,     -0.048359,  20024.967936
  4.048700e+00,     -0.048357,  20024.967931
  4.048750e+00,     -0.048355,  20024.967925
  4.048800e+00,     -0.048353,  20024.967920
  4.048850e+00,     -0.048351,  20024.967915
  4.048900e+00,     -0.048349,  20024.967909
  4.048950e+00,     -0.048347,  20024.967904
  4.049000e+00,     -0.048345,  20024.967898
  4.049050e+00,     -0.048343,  20024.967893
  4.049100e+00,     -0.048341,  20024.967888
  4.049150e+00,     -0.048339,  20024.967882
  4.049200e+00,     -0.048337,  20024.967877
  4.049250e+00,     -0.048335,  20024.967872
  4.049300e+00,     -0.048333,  20024.967866
  4.049350e+00,     -0.048331,  20024.967861
  4.049400e+00,     -0.048329,  20024.967855
  4.049450e+00,     -0.048327,  20024.967850
  4.049500e+00,     -0.048325,  20024.967845
  4.049550e+00,     -0.048323,  20024.967839
  4.049600e+00,     -0.048321,  20024.967834
  4.049650e+00,     -0.048319,  20024.967828
  4.049700e+00,     -0.048317,  20024.967823
  4.049750e+00,     -0.048315,  20024.967818
  4.049800e+00,     -0.048313,  20024.967812
  4.049850e+00,     -0.048311,  20024.967807
  4.049900e+00,     -0.048309,  20024.967802
